442,0.008367321,0.002527803,0.989104876
443,0.008177777,0.002631661,0.989190563
444,0.007977282,0.002750314,0.989272404
445,0.007762808,0.002880503,0.989356689
446,0.007523225,0.003018276,0.9894585
447,0.007381763,0.003207531,0.989410706
448,0.007179646,0.003367527,0.989452827
449,0.006967214,0.003569657,0.989463129
450,0.007169563,0.003935927,0.98889451
451,0.00648724,0.004049606,0.989463154
452,0.006216201,0.004321113,0.989462685
453,0.006170342,0.004793754,0.989035904
454,0.005633489,0.004958353,0.989408158
455,0.005234831,0.005316909,0.98944826
456,0.004983775,0.005824617,0.989191609
457,0.004760911,0.006476074,0.988763015
458,0.004542082,0.007277577,0.988180341
459,0.004327485,0.008272347,0.987400169
460,0.00411782,0.009523265,0.986358916
461,0.003914103,0.01112696,0.984958937
462,0.003717577,0.013243265,0.983039158
463,0.003529302,0.016152862,0.980317836
464,0.003349996,0.020395571,0.976254433
465,0.003179992,0.027157861,0.969662147
466,0.003019669,0.0396332,0.957347131
467,0.002870504,0.070325854,0.926803642
468,0.002733635,0.249920979,0.747345386
469,0.002609503,0.879787925,0.117602572
470,0.002498563,0.942808059,0.054693378
471,0.002400663,0.961783902,0.035815435
472,0.002314415,0.970867924,0.026817661
473,0.002238382,0.976185166,0.021576452
474,0.002171348,0.97966943,0.018159221
475,0.002112273,0.982122998,0.015764729
476,0.002059921,0.983940231,0.013999848
477,0.002011892,0.985344314,0.012643793
478,0.001965646,0.986472843,0.01156151
479,0.001918826,0.987415571,0.010665602
480,0.001869268,0.988233934,0.009896797
481,0.001815742,0.988967351,0.009216906
482,0.001759949,0.989628436,0.008611614
483,0.001704135,0.990221676,0.008074188
484,0.001650322,0.990749529,0.007600149
485,0.0016003,0.991213264,0.007186435
486,0.001555237,0.991615835,0.006828927
487,0.001514529,0.991968466,0.006517005
488,0.001477246,0.992282014,0.006240739
489,0.001442562,0.992565087,0.00599235
490,0.001409733,0.992824628,0.005765638
491,0.001378194,0.993065716,0.00555609
492,0.001347852,0.993290266,0.005361882
493,0.001318724,0.993499408,0.005181867
494,0.001290824,0.993694175,0.005015001
495,0.001264166,0.993875508,0.004860326
496,0.001238797,0.994043995,0.004717208
497,0.001214905,0.994199227,0.004585867
498,0.001192687,0.994340821,0.004466491
499,0.001172319,0.994468599,0.004359082
500,0.001153959,0.994582502,0.004263538
501,0.001137659,0.994682943,0.004179398
502,0.001123087,0.994772367,0.004104546
503,0.001109838,0.994853284,0.004036877
504,0.001097532,0.994927911,0.003974557
505,0.001085809,0.994998228,0.003915963
506,0.00107439,0.995065715,0.003859895
507,0.001063279,0.995130491,0.003806229
508,0.001052548,0.995192377,0.003755074
509,0.00104227,0.995251212,0.003706518
510,0.001032516,0.995306839,0.003660644
511,0.001023366,0.995359081,0.003617553
512,0.001014888,0.995407756,0.003577357
513,0.001007147,0.995452664,0.003540188
514,0.001000208,0.995493606,0.003506186
515,0.000994126,0.995530388,0.003475486
516,0.000989927,0.995543215,0.003466858
517,0.000991948,0.99549751,0.003510541
518,0.00098671,0.995531527,0.003481763
519,0.000987616,0.995543215,0.003469169
520,0.000990739,0.995520046,0.003489214
521,0.001000958,0.995423738,0.003575304
522,0.000997854,0.995513566,0.003488579
523,0.001000256,0.995543215,0.00345653
524,0.00100583,0.995537358,0.003456812
525,0.001011034,0.995543215,0.003445751
526,0.001018365,0.995520638,0.003460997
527,0.001025837,0.995497472,0.003476691
528,0.001033602,0.995473443,0.003492955
529,0.001041852,0.995447704,0.003510444
530,0.001050778,0.995419418,0.003529804
531,0.00106057,0.995387766,0.003551664
532,0.001071405,0.995352029,0.003576566
533,0.001083469,0.995311477,0.003605055
534,0.001096956,0.995265342,0.003637702
535,0.001112076,0.995212813,0.003675111
536,0.001128996,0.995153278,0.003717726
537,0.001147662,0.995087081,0.003765258
538,0.001167972,0.995014784,0.003817243
539,0.001189834,0.994936929,0.003873237
540,0.001213163,0.994854019,0.003932817
541,0.001237981,0.994766155,0.003995864
542,0.001264685,0.994672036,0.00406328
543,0.001293863,0.994569245,0.004136892
544,0.001326073,0.994456167,0.00421776
545,0.001361993,0.994330384,0.004307623
546,0.001402188,0.994190098,0.004407714
547,0.00144657,0.994036044,0.004517386
548,0.001494841,0.993869748,0.004635411
